2021-04-25 14:17:39,10.177.15.166,122.246.9.8,153,Ether / IP / TCP / TLS 10.177.15.166:50992 > 122.246.9.8:443 / TLS / TLS Application Data,50992,443,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,122.246.9.8,1120,Ether / IP / TCP / TLS 10.177.15.166:50992 > 122.246.9.8:443 / TLS / TLS Application Data,50992,443,HTTPS,good
2021-04-25 14:17:39,122.246.9.8,10.177.15.166,312,Ether / IP / TCP / TLS / TLS / TLS 122.246.9.8:443 > 10.177.15.166:50992 / TLS / Raw,443,50992,HTTPS,good
2021-04-25 14:17:39,122.246.9.8,10.177.15.166,60,Ether / IP / TCP 122.246.9.8:https > 10.177.15.166:50992 A / Padding,443,50992,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,122.246.9.8,54,Ether / IP / TCP 10.177.15.166:50992 > 122.246.9.8:https A,50992,443,HTTPS,good
2021-04-25 14:17:39,122.246.9.8,10.177.15.166,749,Ether / IP / TCP / TLS / TLS / TLS / TLS 122.246.9.8:443 > 10.177.15.166:50992 / TLS / TLS Application Data,443,50992,HTTPS,good
2021-04-25 14:17:39,10.177.15.166,122.246.9.8,92,Ether / IP / TCP / TLS 10.177.15.166:50992 > 122.246.9.8:443 / TLS / TLS Application Data,50992,443,HTTPS,good
2021-04-25 14:17:39,122.246.9.8,10.177.15.166,60,Ether / IP / TCP 122.246.9.8:https > 10.177.15.166:50992 A / Padding,443,50992,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,180.101.49.54,672,Ether / IP / TCP / TLS 10.177.15.166:50977 > 180.101.49.54:443 / TLS / TLS Application Data,50977,443,HTTPS,good
2021-04-25 14:17:41,180.101.49.54,10.177.15.166,60,Ether / IP / TCP 180.101.49.54:https > 10.177.15.166:50977 A / Padding,443,50977,HTTPS,good
2021-04-25 14:17:41,180.101.49.54,10.177.15.166,116,Ether / IP / TCP / TLS 180.101.49.54:443 > 10.177.15.166:50977 / TLS / TLS Application Data,443,50977,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,120.133.59.12,74,Ether / IP / TCP 10.177.15.166:50993 > 120.133.59.12:https S,50993,443,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,180.101.49.54,54,Ether / IP / TCP 10.177.15.166:50977 > 180.101.49.54:https A,50977,443,HTTPS,good
2021-04-25 14:17:41,120.133.59.12,10.177.15.166,66,Ether / IP / TCP 120.133.59.12:https > 10.177.15.166:50993 SA,443,50993,HTTPS,good
2021-04-25 14:17:41,10.177.15.166,202.117.112.3,91,Ether / IP / UDP / DNS Qry "b'settings-win.data.microsoft.com.'" ,62473,53,DNS,good
